org.apache.hadoop.hbase.util,org.apache.hadoop.hbase.util,0.988372093023
org.apache.hadoop.hbase.master.metrics,org.apache.hadoop.hbase.master.metrics,1.0
org.apache.hadoop.hbase.regionserver.wal,org.apache.hadoop.hbase.regionserver.wal,0.952380952381
org.apache.hadoop.hbase.rest.provider.consumer,org.apache.hadoop.hbase.rest.provider.consumer,1.0
org.apache.hadoop.hbase.io.hfile.slab,org.apache.hadoop.hbase.io.hfile.slab,1.0
org.apache.hadoop.hbase.thrift.generated,org.apache.hadoop.hbase.thrift.generated,1.0
org.apache.hadoop.hbase.rest.filter,org.apache.hadoop.hbase.rest.filter,1.0
org.apache.hadoop.hbase.catalog,org.apache.hadoop.hbase.catalog,1.0
org.apache.hadoop.hbase.util.hbck,org.apache.hadoop.hbase.util.hbck,1.0
org.apache.hadoop.hbase.regionserver.compactions,org.apache.hadoop.hbase.regionserver.compactions,1.0
org.apache.hadoop.hbase.security,org.apache.hadoop.hbase.security,1.0
org.apache.hadoop.hbase.mapred,org.apache.hadoop.hbase.mapred,1.0
org.apache.hadoop.hbase.thrift,org.apache.hadoop.hbase.thrift,1.0
org.apache.hadoop.hbase.master.handler,org.apache.hadoop.hbase.master.handler,1.0
org.apache.hadoop.hbase.replication.regionserver,org.apache.hadoop.hbase.replication.regionserver,1.0
org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated,1.0
org.apache.hadoop.hbase.replication.master,org.apache.hadoop.hbase.replication.master,1.0
org.apache.hadoop.hbase.regionserver,org.apache.hadoop.hbase.regionserver,0.989795918367
org.apache.hadoop.hbase.client.replication,org.apache.hadoop.hbase.client.replication,1.0
org.apache.hadoop.hbase.mapreduce.replication,org.apache.hadoop.hbase.mapreduce.replication,1.0
org.apache.hadoop.hbase.coprocessor,org.apache.hadoop.hbase.coprocessor,1.0
org.apache.hadoop.hbase.rest.metrics,org.apache.hadoop.hbase.rest.metrics,1.0
org.apache.hadoop.hbase.avro,org.apache.hadoop.hbase.avro,1.0
org.apache.hadoop.hbase.rest.model,org.apache.hadoop.hbase.rest.model,1.0
org.apache.hadoop.hbase.filter,org.apache.hadoop.hbase.filter,1.0
org.apache.hadoop.hbase.metrics.file,org.apache.hadoop.hbase.metrics.file,1.0
org.apache.hadoop.hbase.migration,org.apache.hadoop.hbase.migration,1.0
org.apache.hadoop.hbase.io,org.apache.hadoop.hbase.io,1.0
org.apache.hadoop.hbase.mapreduce.hadoopbackport,org.apache.hadoop.hbase.mapreduce.hadoopbackport,1.0
org.apache.hadoop.hbase.regionserver.handler,org.apache.hadoop.hbase.regionserver.handler,1.0
org.apache.hadoop.hbase.metrics,org.apache.hadoop.hbase.metrics,1.0
org.apache.hadoop.hbase,org.apache.hadoop.hbase,0.985915492958
org.apache.hadoop.hbase.client.coprocessor,org.apache.hadoop.hbase.client.coprocessor,1.0
org.apache.hadoop.hbase.zookeeper,org.apache.hadoop.hbase.zookeeper,1.0
org.apache.hadoop.hbase.io.hfile,org.apache.hadoop.hbase.io.hfile,1.0
org.apache.hadoop.hbase.rest.client,org.apache.hadoop.hbase.rest.client,1.0
org.apache.hadoop.hbase.regionserver.metrics,org.apache.hadoop.hbase.regionserver.metrics,1.0
org.apache.hadoop.hbase.replication,org.apache.hadoop.hbase.replication,1.0
org.apache.hadoop.hbase.monitoring,org.apache.hadoop.hbase.monitoring,1.0
org.apache.hadoop.hbase.executor,org.apache.hadoop.hbase.executor,1.0
org.apache.hadoop.hbase.mapreduce,org.apache.hadoop.hbase.mapreduce,1.0
org.apache.hadoop.hbase.rest,org.apache.hadoop.hbase.rest,0.970588235294
org.apache.hadoop.hbase.rest.provider.producer,org.apache.hadoop.hbase.rest.provider.producer,1.0
org.apache.hadoop.hbase.ipc,org.apache.hadoop.hbase.ipc,1.0
org.apache.hadoop.hbase.rest.provider,org.apache.hadoop.hbase.rest.provider,1.0
org.apache.hadoop.hbase.client,org.apache.hadoop.hbase.client,1.0
org.apache.hadoop.hbase.master,org.apache.hadoop.hbase.master,1.0
